accession	country	location	description	scientific_name	bio_material	culture_collection	specimen_voucher	sample_accession	study_accession	collected_by	collection_date	tax_id	identified_by	nums	colls	verbatimRecordedByID	recordedByLastName	recordedBy.x	recordedByID	numbers	gbifbc	taxon	taxonLabel	gbifID	scientificName	countryCode	recordedBy	eventDate	institutionCode	basisOfRecord
DQ131713			Colletoecema dewevrei atpB-rbcL intergenic spacer, partial sequence; and ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, partial cds; chloroplast.	Colletoecema dewevrei			Lejoly 82/882 (BR)					110689		82/882		LEJOJ|L026	Lejoly|Le	Lejoly J.|Le Gal.	https://viaf.org/viaf/284547667/|	82882	BR0000006278076	http://www.wikidata.org/entity/Q15431411	Colletoecema dewevrei	1839443901	Colletoecema dewevrei (De Wild.) E.M.A.Petit	CD	Lejoly J.	1982-12-09T00:00:00	BR	PRESERVED_SPECIMEN
DQ131719	Malawi		Crossopteryx febrifuga ATP synthase beta subunit (atpB) gene, partial cds; atpB-rbcL intergenic spacer, complete sequence; and ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, partial cds; chloroplast.	Crossopteryx febrifuga			Pawek 12078 (BR)					170354		12078		PAWEJ	Pawek	Pawek J.	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/8b196701-5b5f-425d-9dcc-39c4fb4adae9	12078	BR0000019657585	http://www.wikidata.org/entity/Q15435922	Crossopteryx febrifuga	1840416799	Crossopteryx febrifuga Benth.	MW	Pawek J.	1976-12-29T00:00:00	BR	PRESERVED_SPECIMEN
DQ131770	Senegal		Pouchetia africana ATP synthase beta subunit (atpB) gene, partial cds; atpB-rbcL intergenic spacer, complete sequence; and ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, partial cds; chloroplast.	Pouchetia africana			Vanden Berghen 8049 (BR)					339317		8049		BERGC|V008	Berg|Vanden Berghen	Berg C.C.|Vanden Berghen C.	|https://viaf.org/viaf/115629741/	8049	BR0000008389794	http://www.wikidata.org/entity/Q15489680	Pouchetia africana	1839494067	Pouchetia africana A.Rich. ex DC.	SN	Vanden Berghen C.	1987-11-03T00:00:00	BR	PRESERVED_SPECIMEN
DQ131789			Stelechantha cauliflora ATP synthase beta subunit (atpB) gene, partial cds; atpB-rbcL intergenic spacer, complete sequence; and ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, partial cds; chloroplast.	Stelechantha cauliflora			Lejoly 86/303 (BR)					339273		86/303		LEJOJ|L026	Lejoly|Le	Lejoly J.|Le Gal.	https://viaf.org/viaf/284547667/|	86303	BR0000019683850	http://www.wikidata.org/entity/Q15456136	Stelechantha cauliflora	1840419204	Stelechantha cauliflora (R.D.Good) Bremek.	CG	Lejoly J.	1986-11-21T00:00:00	BR	PRESERVED_SPECIMEN
DQ131790			Stipularia elliptica ATP synthase beta subunit (atpB) gene, partial cds; atpB-rbcL intergenic spacer, complete sequence; and ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, partial cds; chloroplast.	Sabicea elliptica			Szafranski 1570 (BR)					339330		1570		SZAFF	Szafranski	Szafranski F.	https://viaf.org/viaf/236334895/	1570	BR0000008921604	http://www.wikidata.org/entity/Q50996244	Sabicea elliptica	2243149314	Sabicea elliptica (Schweinf. ex Hiern) Hepper	CD	Szafranski F.	1990-06-17T00:00:00	BR	PRESERVED_SPECIMEN
DQ131792	Cameroon		Trichostachys microcarpa ATP synthase beta subunit (atpB) gene, partial cds; atpB-rbcL intergenic spacer, complete sequence; and ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, partial cds; chloroplast.	Trichostachys microcarpa			Letouzey 5400 (BR)					339332		5400		LETOR|L026	Letouzey|Le	Letouzey R.|Le Gal.	https://viaf.org/viaf/234433084/|	5400	BR0000019686158	http://www.wikidata.org/entity/Q15461713	Trichostachys microcarpa	1840419324	Trichostachys microcarpa K.Schum.	CM	Letouzey R.	1963-07-04T00:00:00	BR	PRESERVED_SPECIMEN
DQ131792	Cameroon		Trichostachys microcarpa ATP synthase beta subunit (atpB) gene, partial cds; atpB-rbcL intergenic spacer, complete sequence; and ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, partial cds; chloroplast.	Trichostachys microcarpa			Letouzey 5400 (BR)					339332		5400		LETOR|L026	Letouzey|Le	Letouzey R.|Le Gal.	https://viaf.org/viaf/234433084/|	5400	BR0000019686141	http://www.wikidata.org/entity/Q15461713	Trichostachys microcarpa	1840419392	Trichostachys microcarpa K.Schum.	CM	Letouzey R.	1963-07-04T00:00:00	BR	PRESERVED_SPECIMEN
DQ786053			Gymnosiphon usambaricus clone 1129 18S ribosomal RNA gene, partial sequence.	Gymnosiphon usambaricus			Bytebier 1217 (BR)					396671		1217		BYTEB	Bytebier	Bytebier B.	https://orcid.org/0000-0002-4661-5727	1217	BR0000009074750	http://www.wikidata.org/entity/Q15572361	Gymnosiphon usambaricus	1839540397	Gymnosiphon usambaricus Engl.	KE	Bytebier B.	1999-01-19T00:00:00	BR	PRESERVED_SPECIMEN
DQ786113			Gymnosiphon usambaricus clone 1129b NADH dehydrogenase subunit 1 (NAD1) gene, intron 2; mitochondrial.	Gymnosiphon usambaricus			Bytebier 1217 (BR)					396671		1217		BYTEB	Bytebier	Bytebier B.	https://orcid.org/0000-0002-4661-5727	1217	BR0000009074750	http://www.wikidata.org/entity/Q15572361	Gymnosiphon usambaricus	1839540397	Gymnosiphon usambaricus Engl.	KE	Bytebier B.	1999-01-19T00:00:00	BR	PRESERVED_SPECIMEN
EU436322	Democratic Republic of the Congo		Cogniauxia trilobata rpl20-rps12 intergenic spacer, partial sequence; chloroplast.	Cogniauxia trilobata			Terashima 220 (BR)					515854	H. Schaefer	220		TERAH	Terashima	Terashima H.	https://orcid.org/0000-0002-5113-5306	220	BR0000013362966	http://www.wikidata.org/entity/Q15532655	Cogniauxia trilobata	1839849837	Cogniauxia trilobata Cogn.	CD	Terashima H.	1989-10-28T00:00:00	BR	PRESERVED_SPECIMEN
EU436348	Democratic Republic of the Congo		Cogniauxia trilobata tRNA-Leu (trnL) gene, partial sequence; trnL-trnF intergenic spacer, complete sequence; and tRNA-Phe (trnF) gene, partial sequence; chloroplast.	Cogniauxia trilobata			Terashima 220 (BR)					515854	H. Schaefer	220		TERAH	Terashima	Terashima H.	https://orcid.org/0000-0002-5113-5306	220	BR0000013362966	http://www.wikidata.org/entity/Q15532655	Cogniauxia trilobata	1839849837	Cogniauxia trilobata Cogn.	CD	Terashima H.	1989-10-28T00:00:00	BR	PRESERVED_SPECIMEN
EU436400	Democratic Republic of the Congo		Cogniauxia trilobata maturase K (matK) gene, partial cds; chloroplast.	Cogniauxia trilobata			Terashima 220 (BR)					515854	H. Schaefer	220		TERAH	Terashima	Terashima H.	https://orcid.org/0000-0002-5113-5306	220	BR0000013362966	http://www.wikidata.org/entity/Q15532655	Cogniauxia trilobata	1839849837	Cogniauxia trilobata Cogn.	CD	Terashima H.	1989-10-28T00:00:00	BR	PRESERVED_SPECIMEN
EU594895	Kenya:Mt. Elgon		Heracleum elgonense isolate 3-8 internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence.	Heracleum elgonense			Mwangangi 353 (BR)				1967-12-22	542656		353		MWANO	Mwangangi	Mwangangi O.M.	https://viaf.org/viaf/43559138/	353	BR0000019585321	http://www.wikidata.org/entity/Q15583352	Heracleum elgonense	1840412163	Heracleum elgonense (H.Wolff) Bullock	KE	Mwangangi O.M.	1967-12-22T00:00:00	BR	PRESERVED_SPECIMEN
EU594926	Kenya:Mt. Elgon		Heracleum elgonense isolate 3-8 PsbA (psbA) gene, partial cds; and psbA-trnH intergenic spacer, partial sequence; chloroplast.	Heracleum elgonense			Mwangangi 353 (BR)				1967-12-22	542656		353		MWANO	Mwangangi	Mwangangi O.M.	https://viaf.org/viaf/43559138/	353	BR0000019585321	http://www.wikidata.org/entity/Q15583352	Heracleum elgonense	1840412163	Heracleum elgonense (H.Wolff) Bullock	KE	Mwangangi O.M.	1967-12-22T00:00:00	BR	PRESERVED_SPECIMEN
EU704010			Arthonia didyma voucher Ertz 7587 (BR) RNA polymerase II subunit (RPB2) gene, partial cds.	Arthonia didyma			Ertz 7587 (BR)					543771		7587		E044	Ertz	Ertz D.	https://orcid.org/0000-0001-8746-3187	7587	BR5030000421333	http://www.wikidata.org/entity/Q10567603	Arthonia didyma	1840746019	Arthonia didyma Körb.	BE	Ertz D.	2005-01-16T00:00:00	BR	PRESERVED_SPECIMEN
EU704014			Chiodecton natalense voucher Ertz 6576 (BR) RNA polymerase II subunit (RPB2) gene, partial cds.	Chiodecton natalense			Ertz 6576 (BR)					543772		6576		E044	Ertz	Ertz D.	https://orcid.org/0000-0001-8746-3187	6576	BR5030014898572	http://www.wikidata.org/entity/Q21258712	Chiodecton natalense	2243316231	Chiodecton natalense Nyl.	ZM	Ertz D.	2004-05-06T00:00:00	BR	PRESERVED_SPECIMEN
EU704020			Enterographa crassa voucher Ertz 5041 (BR) RNA polymerase II subunit (RPB2) gene, partial cds.	Enterographa crassa			Ertz 5041 (BR)					543775		5041		E044	Ertz	Ertz D.	https://orcid.org/0000-0001-8746-3187	5041	BR5030020105268	http://www.wikidata.org/entity/Q10426431	Enterographa crassa	1840760405	Enterographa crassa (DC.) Fée	FR	Ertz D.		BR	PRESERVED_SPECIMEN
EU704020			Enterographa crassa voucher Ertz 5041 (BR) RNA polymerase II subunit (RPB2) gene, partial cds.	Enterographa crassa			Ertz 5041 (BR)					543775		5041		E044	Ertz	Ertz D.	https://orcid.org/0000-0001-8746-3187	5041	BR5030020106272	http://www.wikidata.org/entity/Q10426431	Enterographa crassa	1840760385	Enterographa crassa (DC.) Fée	FR	Ertz D.		BR	PRESERVED_SPECIMEN
EU704020			Enterographa crassa voucher Ertz 5041 (BR) RNA polymerase II subunit (RPB2) gene, partial cds.	Enterographa crassa			Ertz 5041 (BR)					543775		5041		E044	Ertz	Ertz D.	https://orcid.org/0000-0001-8746-3187	5041	BR5030011316642	http://www.wikidata.org/entity/Q10426431	Enterographa crassa	1840754782	Enterographa crassa (DC.) Fée	FR	Ertz D.	2003-07-20T00:00:00	BR	PRESERVED_SPECIMEN
EU704020			Enterographa crassa voucher Ertz 5041 (BR) RNA polymerase II subunit (RPB2) gene, partial cds.	Enterographa crassa			Ertz 5041 (BR)					543775		5041		E044	Ertz	Ertz D.	https://orcid.org/0000-0001-8746-3187	5041	BR5030020094159	http://www.wikidata.org/entity/Q10426431	Enterographa crassa	1840760422	Enterographa crassa (DC.) Fée	FR	Ertz D.		BR	PRESERVED_SPECIMEN
EU704021			Enterographa hutchinsiae voucher Ertz 10066 (BR) RNA polymerase II subunit (RPB2) gene, partial cds.	Enterographa hutchinsiae			Ertz 10066 (BR)					543776		10066		E044	Ertz	Ertz D.	https://orcid.org/0000-0001-8746-3187	10066	BR5030001787414	http://www.wikidata.org/entity/Q10546360	Enterographa hutchinsiae	1840746825	Enterographa hutchinsiae (Leight.) A.Massal.	BE	Ertz D.	2006-04-30T00:00:00	BR	PRESERVED_SPECIMEN
EU704022			Erythrodecton granulatum voucher Ertz 9908 (BR) RNA polymerase II subunit (RPB2) gene, partial cds.	Erythrodecton granulatum			Ertz 9908 (BR)					543777		9908		E044	Ertz	Ertz D.	https://orcid.org/0000-0001-8746-3187	9908	BR5030014903627	http://www.wikidata.org/entity/Q21266101	Erythrodecton granulatum	2243316241	Erythrodecton granulatum (Mont.) G.Thor	GA	Ertz D.	2006-04-16T00:00:00	BR	PRESERVED_SPECIMEN
EU704026			Opegrapha bicolor voucher Ertz 8731 (BR) RNA polymerase II subunit (RPB2) gene, partial cds.	Opegrapha bicolor			Ertz 8731 (BR)					543779		8731		E044	Ertz	Ertz D.	https://orcid.org/0000-0001-8746-3187	8731	BR5030014281220	http://www.wikidata.org/entity/Q10610414	Opegrapha bicolor	2243316480	Opegrapha bicolor R.C.Harris & Lendemer	RW	Ertz D.	2005-04-14T00:00:00	BR	PRESERVED_SPECIMEN
EU704028			Arthonia calcarea voucher Ertz 7539 (BR) RNA polymerase II subunit (RPB2) gene, partial cds.	Arthonia calcarea			Ertz 7539 (BR)					1542777		7539		E044	Ertz	Ertz D.	https://orcid.org/0000-0001-8746-3187	7539	BR5030014921805	http://www.wikidata.org/entity/Q49625959	Arthonia calcarea	2243316511	Arthonia calcarea (Turner ex Sm.) Ertz & Diederich	FR	Ertz D.	2005-01-09T00:00:00	BR	PRESERVED_SPECIMEN
EU704029			Arthonia calcarea voucher Ertz 7540 (BR) RNA polymerase II subunit (RPB2) gene, partial cds.	Arthonia calcarea			Ertz 7540 (BR)					1542777		7540		E044	Ertz	Ertz D.	https://orcid.org/0000-0001-8746-3187	7540	BR5030014925841	http://www.wikidata.org/entity/Q49625959	Arthonia calcarea	2243316324	Arthonia calcarea (Turner ex Sm.) Ertz & Diederich	FR	Ertz D.	2005-01-09T00:00:00	BR	PRESERVED_SPECIMEN
EU704030			Opegrapha celtidicola voucher Diederich 16053 (BR) RNA polymerase II subunit (RPB2) gene, partial cds.	Opegrapha celtidicola			Diederich 16053 (BR)					543781		16053		DIEDP	Diederich	Diederich P.	https://orcid.org/0000-0003-0357-7414	16053	BR5030014910694	http://www.wikidata.org/entity/Q21298548	Opegrapha celtidicola	1840757635	Opegrapha celtidicola Jatta	PT	Diederich P.	2005-03-31T00:00:00	BR	PRESERVED_SPECIMEN
EU704032			Opegrapha lithyrga voucher Ertz 8784 (BR) RNA polymerase II subunit (RPB2) gene, partial cds.	Opegrapha lithyrga			Ertz 8784 (BR)					543783		8784		E044	Ertz	Ertz D.	https://orcid.org/0000-0001-8746-3187	8784	BR5030006674788	http://www.wikidata.org/entity/Q21297765	Opegrapha lithyrga	1840750874	Opegrapha lithyrga Ach.	BE	Ertz D.	2005-05-06T00:00:00	BR	PRESERVED_SPECIMEN
EU704034			Opegrapha niveoatra voucher Ertz 7529 (BR) RNA polymerase II subunit (RPB2) gene, partial cds.	Opegrapha niveoatra			Ertz 7529 (BR)					543785		7529		E044	Ertz	Ertz D.	https://orcid.org/0000-0001-8746-3187	7529	BR5030009467585	http://www.wikidata.org/entity/Q10638713	Opegrapha niveoatra	1840752878	Opegrapha niveoatra (Borrer) J.R.Laundon	BE	Ertz D.	2004-12-28T00:00:00	BR	PRESERVED_SPECIMEN
EU704039			Alyxoria varia voucher Ertz 7570 (BR) RNA polymerase II subunit (RPB2) gene, partial cds.	Alyxoria varia			Ertz 7570 (BR)					91480		7570		E044	Ertz	Ertz D.	https://orcid.org/0000-0001-8746-3187	7570	BR5030100008335	http://www.wikidata.org/entity/Q21239326	Alyxoria varia	2243319795	Alyxoria varia (Pers.) Ertz & Tehler	FR	Ertz D.	2005-01-14T00:00:00	BR	PRESERVED_SPECIMEN
EU704039			Alyxoria varia voucher Ertz 7570 (BR) RNA polymerase II subunit (RPB2) gene, partial cds.	Alyxoria varia			Ertz 7570 (BR)					91480		7570		E044	Ertz	Ertz D.	https://orcid.org/0000-0001-8746-3187	7570	BR5030014280216	http://www.wikidata.org/entity/Q21239326	Alyxoria varia	2243316361	Alyxoria varia (Pers.) Ertz & Tehler	FR	Ertz D.	2005-01-14T00:00:00	BR	PRESERVED_SPECIMEN
EU704041			Opegrapha vermicellifera voucher Ertz 7562 (BR) RNA polymerase II subunit (RPB2) gene, partial cds.	Opegrapha vermicellifera			Ertz 7562 (BR)					543788		7562		E044	Ertz	Ertz D.	https://orcid.org/0000-0001-8746-3187	7562	BR5030040046824	http://www.wikidata.org/entity/Q10679868	Opegrapha vermicellifera	1840777555	Opegrapha vermicellifera (Kunze) J.R.Laundon	BE	Ertz D.	2005-01-14T00:00:00	BR	PRESERVED_SPECIMEN
EU704044			Opegrapha vulgata voucher Ertz 7564 (BR) RNA polymerase II subunit (RPB2) gene, partial cds.	Opegrapha vulgata			Ertz 7564 (BR)					543791		7564		E044	Ertz	Ertz D.	https://orcid.org/0000-0001-8746-3187	7564	BR5030009381690	http://www.wikidata.org/entity/Q10581198	Opegrapha vulgata	1840752837	Opegrapha vulgata (Ach.) Ach.	BE	Ertz D.	2005-01-14T00:00:00	BR	PRESERVED_SPECIMEN
EU704047			Arthonia didyma voucher Ertz 7587 (BR) 12S small subunit ribosomal RNA gene, partial sequence; mitochondrial.	Arthonia didyma			Ertz 7587 (BR)					543771		7587		E044	Ertz	Ertz D.	https://orcid.org/0000-0001-8746-3187	7587	BR5030000421333	http://www.wikidata.org/entity/Q10567603	Arthonia didyma	1840746019	Arthonia didyma Körb.	BE	Ertz D.	2005-01-16T00:00:00	BR	PRESERVED_SPECIMEN
EU704051			Chiodecton natalense voucher Ertz 6576 (BR) 12S small subunit ribosomal RNA gene, partial sequence; mitochondrial.	Chiodecton natalense			Ertz 6576 (BR)					543772		6576		E044	Ertz	Ertz D.	https://orcid.org/0000-0001-8746-3187	6576	BR5030014898572	http://www.wikidata.org/entity/Q21258712	Chiodecton natalense	2243316231	Chiodecton natalense Nyl.	ZM	Ertz D.	2004-05-06T00:00:00	BR	PRESERVED_SPECIMEN
EU704056			Enterographa crassa voucher Ertz 5041 (BR) 12S small subunit ribosomal RNA gene, partial sequence; mitochondrial.	Enterographa crassa			Ertz 5041 (BR)					543775		5041		E044	Ertz	Ertz D.	https://orcid.org/0000-0001-8746-3187	5041	BR5030020105268	http://www.wikidata.org/entity/Q10426431	Enterographa crassa	1840760405	Enterographa crassa (DC.) Fée	FR	Ertz D.		BR	PRESERVED_SPECIMEN
EU704056			Enterographa crassa voucher Ertz 5041 (BR) 12S small subunit ribosomal RNA gene, partial sequence; mitochondrial.	Enterographa crassa			Ertz 5041 (BR)					543775		5041		E044	Ertz	Ertz D.	https://orcid.org/0000-0001-8746-3187	5041	BR5030020106272	http://www.wikidata.org/entity/Q10426431	Enterographa crassa	1840760385	Enterographa crassa (DC.) Fée	FR	Ertz D.		BR	PRESERVED_SPECIMEN
EU704056			Enterographa crassa voucher Ertz 5041 (BR) 12S small subunit ribosomal RNA gene, partial sequence; mitochondrial.	Enterographa crassa			Ertz 5041 (BR)					543775		5041		E044	Ertz	Ertz D.	https://orcid.org/0000-0001-8746-3187	5041	BR5030011316642	http://www.wikidata.org/entity/Q10426431	Enterographa crassa	1840754782	Enterographa crassa (DC.) Fée	FR	Ertz D.	2003-07-20T00:00:00	BR	PRESERVED_SPECIMEN
EU704056			Enterographa crassa voucher Ertz 5041 (BR) 12S small subunit ribosomal RNA gene, partial sequence; mitochondrial.	Enterographa crassa			Ertz 5041 (BR)					543775		5041		E044	Ertz	Ertz D.	https://orcid.org/0000-0001-8746-3187	5041	BR5030020094159	http://www.wikidata.org/entity/Q10426431	Enterographa crassa	1840760422	Enterographa crassa (DC.) Fée	FR	Ertz D.		BR	PRESERVED_SPECIMEN
EU704057			Enterographa hutchinsiae voucher Ertz 10066 (BR) 12S small subunit ribosomal RNA gene, partial sequence; mitochondrial.	Enterographa hutchinsiae			Ertz 10066 (BR)					543776		10066		E044	Ertz	Ertz D.	https://orcid.org/0000-0001-8746-3187	10066	BR5030001787414	http://www.wikidata.org/entity/Q10546360	Enterographa hutchinsiae	1840746825	Enterographa hutchinsiae (Leight.) A.Massal.	BE	Ertz D.	2006-04-30T00:00:00	BR	PRESERVED_SPECIMEN
EU704058			Erythrodecton granulatum voucher Ertz 9908 (BR) 12S small subunit ribosomal RNA gene, partial sequence; mitochondrial.	Erythrodecton granulatum			Ertz 9908 (BR)					543777		9908		E044	Ertz	Ertz D.	https://orcid.org/0000-0001-8746-3187	9908	BR5030014903627	http://www.wikidata.org/entity/Q21266101	Erythrodecton granulatum	2243316241	Erythrodecton granulatum (Mont.) G.Thor	GA	Ertz D.	2006-04-16T00:00:00	BR	PRESERVED_SPECIMEN
EU704062			Opegrapha bicolor voucher Ertz 8731 (BR) 12S small subunit ribosomal RNA gene, partial sequence; mitochondrial.	Opegrapha bicolor			Ertz 8731 (BR)					543779		8731		E044	Ertz	Ertz D.	https://orcid.org/0000-0001-8746-3187	8731	BR5030014281220	http://www.wikidata.org/entity/Q10610414	Opegrapha bicolor	2243316480	Opegrapha bicolor R.C.Harris & Lendemer	RW	Ertz D.	2005-04-14T00:00:00	BR	PRESERVED_SPECIMEN
EU704063			Arthonia calcarea voucher Ertz 7545 (BR) 12S small subunit ribosomal RNA gene, partial sequence; mitochondrial.	Arthonia calcarea			Ertz 7545 (BR)					1542777		7545		E044	Ertz	Ertz D.	https://orcid.org/0000-0001-8746-3187	7545	BR5030014920792	http://www.wikidata.org/entity/Q49625959	Arthonia calcarea	2243316326	Arthonia calcarea (Turner ex Sm.) Ertz & Diederich	FR	Ertz D.	2005-01-09T00:00:00	BR	PRESERVED_SPECIMEN
EU704064			Arthonia calcarea voucher Ertz 7539 (BR) 12S small subunit ribosomal RNA gene, partial sequence; mitochondrial.	Arthonia calcarea			Ertz 7539 (BR)					1542777		7539		E044	Ertz	Ertz D.	https://orcid.org/0000-0001-8746-3187	7539	BR5030014921805	http://www.wikidata.org/entity/Q49625959	Arthonia calcarea	2243316511	Arthonia calcarea (Turner ex Sm.) Ertz & Diederich	FR	Ertz D.	2005-01-09T00:00:00	BR	PRESERVED_SPECIMEN
EU704065			Arthonia calcarea voucher Ertz 7540 (BR) 12S small subunit ribosomal RNA gene, partial sequence; mitochondrial.	Arthonia calcarea			Ertz 7540 (BR)					1542777		7540		E044	Ertz	Ertz D.	https://orcid.org/0000-0001-8746-3187	7540	BR5030014925841	http://www.wikidata.org/entity/Q49625959	Arthonia calcarea	2243316324	Arthonia calcarea (Turner ex Sm.) Ertz & Diederich	FR	Ertz D.	2005-01-09T00:00:00	BR	PRESERVED_SPECIMEN
EU704068			Opegrapha lithyrga voucher Ertz 8784 (BR) 12S small subunit ribosomal RNA gene, partial sequence; mitochondrial.	Opegrapha lithyrga			Ertz 8784 (BR)					543783		8784		E044	Ertz	Ertz D.	https://orcid.org/0000-0001-8746-3187	8784	BR5030006674788	http://www.wikidata.org/entity/Q21297765	Opegrapha lithyrga	1840750874	Opegrapha lithyrga Ach.	BE	Ertz D.	2005-05-06T00:00:00	BR	PRESERVED_SPECIMEN
EU704070			Opegrapha niveoatra voucher Ertz 7529 (BR) 12S small subunit ribosomal RNA gene, partial sequence; mitochondrial.	Opegrapha niveoatra			Ertz 7529 (BR)					543785		7529		E044	Ertz	Ertz D.	https://orcid.org/0000-0001-8746-3187	7529	BR5030009467585	http://www.wikidata.org/entity/Q10638713	Opegrapha niveoatra	1840752878	Opegrapha niveoatra (Borrer) J.R.Laundon	BE	Ertz D.	2004-12-28T00:00:00	BR	PRESERVED_SPECIMEN
EU704075			Alyxoria varia voucher Ertz 7570 (BR) 12S small subunit ribosomal RNA gene, partial sequence; mitochondrial.	Alyxoria varia			Ertz 7570 (BR)					91480		7570		E044	Ertz	Ertz D.	https://orcid.org/0000-0001-8746-3187	7570	BR5030100008335	http://www.wikidata.org/entity/Q21239326	Alyxoria varia	2243319795	Alyxoria varia (Pers.) Ertz & Tehler	FR	Ertz D.	2005-01-14T00:00:00	BR	PRESERVED_SPECIMEN
