coll_id	guid
JANSM	https://species.wikimedia.org/wiki/Marion_Josephine_Jansen-Jacobs
JANSM	https://www.ipni.org/ipni/idAuthorSearch.do?id=20907-1
JANSM	http://www.wikidata.org/entity/Q5999182
JANSP	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/bacf5fde-f690-4fa5-a261-1af88e0a76fc
JANSP	https://orcid.org/0000-0001-6537-2006
JANSP1	http://www.wikidata.org/entity/Q66710774
JANSP1	https://kiki.huh.harvard.edu/databases/botanist_search.php?mode=details&id=37356
JEANA	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/1a98a2e3-844b-4e9d-b468-c78dae71a7ac
JEANH	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/128ff285-5102-413c-8b7b-e55d7e8d568f
JEANH	http://www.wikidata.org/entity/Q21516969
JEANH	https://www.biodiversitylibrary.org/creator/203324
JEANH	https://www.biodiversitylibrary.org/creator/166096
JEANH	https://www.biodiversitylibrary.org/creator/166292
JEANH	http://isni.org/isni/0000000001966094
JEANH	https://kiki.huh.harvard.edu/databases/botanist_search.php?mode=details&id=33331
JEANH	https://www.biodiversitylibrary.org/creator/165572
JEANH	https://www.biodiversitylibrary.org/creator/166306
JELIA	https://www.ipni.org/ipni/idAuthorSearch.do?id=4462-1
JELIA	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/7116dc72-c855-4ee0-b8c8-76424752b7b0
JELIA	http://www.wikidata.org/entity/Q47119528
JENKF	https://kiki.huh.harvard.edu/databases/botanist_search.php?mode=details&id=35052
JENKF	http://www.wikidata.org/entity/Q66686176
JFXMC	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/b0c2ec3b-b95c-426d-9ff2-a3555c376b90
JFXMC	https://www.ipni.org/ipni/idAuthorSearch.do?id=20834-1
JFXMC	http://www.wikidata.org/entity/Q21516869
JHNEW	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/09f3a9d4-20de-49cc-a335-d66079631d69
JHNEW	https://kiki.huh.harvard.edu/databases/botanist_search.php?mode=details&id=64546
JHNEW	http://www.wikidata.org/entity/Q36546314
JOFFG	http://www.wikidata.org/entity/Q26714491
JOHNH1	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/622eb15c-2f7c-4154-aec6-5c337b5bbfb4
JOHNH1	https://kiki.huh.harvard.edu/databases/botanist_search.php?mode=details&id=9539
JOHNH1	http://www.wikidata.org/entity/Q772064
JOHNH1	http://isni.org/isni/0000000108835844
JOHNH1	https://species.wikimedia.org/wiki/Harry_Hamilton_Johnston
JOHNH1	https://www.biodiversitylibrary.org/creator/222136
JOHNH1	https://www.biodiversitylibrary.org/creator/6662
JOHNH2	https://kiki.huh.harvard.edu/databases/botanist_search.php?mode=details&id=17118
JOHNH2	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/950e5e75-0761-4313-b62e-3b233df75cbe
JOHNH2	http://www.wikidata.org/entity/Q5722461
JOLIP	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/ad8d457b-9b0a-4015-826c-6a7667663724
JOLIP	https://www.ipni.org/ipni/idAuthorSearch.do?id=34546-1
JOLIP	https://kiki.huh.harvard.edu/databases/botanist_search.php?mode=details&id=70520
JONEW	https://viaf.org/viaf/230364868/
JONEW	http://www.wikidata.org/entity/Q21517105
JONGC	https://orcid.org/0000-0002-1491-2030
JONGC	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/97d69360-a471-447c-87a2-233c287dd8db
JONGC	http://www.wikidata.org/entity/Q5749105
JONGC	https://viaf.org/viaf/327146998424218940962/
JUNGJ	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/6f45b06b-ea82-411a-8e1e-268318d4e7bc
JUNGJ	http://www.wikidata.org/entity/Q21517175
JUNGJ	https://kiki.huh.harvard.edu/databases/botanist_search.php?mode=details&id=40223
JUNOH	https://kiki.huh.harvard.edu/databases/botanist_search.php?mode=details&id=25470
JUNOH	http://www.wikidata.org/entity/Q125675
JUNOH	https://viaf.org/viaf/51787337/
JUNOH	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/3dd3e175-6f92-4f53-8f5e-c92a80807876
JUNOH	http://isni.org/isni/0000000080772983
JURIF	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/d8ce3582-96da-481c-ab24-a97cfb689e5f
JURIF	https://viaf.org/viaf/25400592/
JURIF	https://viaf.org/viaf/112146998414218940448/
JUSAH	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/31264423-5831-4f4b-9b93-8a82eeea2023
JUSAH	https://www.ipni.org/ipni/idAuthorSearch.do?id=4593-1
JUSAH	https://www.biodiversitylibrary.org/creator/619
JUSAH	http://www.wikidata.org/entity/Q377094
JUSAH	http://isni.org/isni/0000000121402787
JUSAH	https://species.wikimedia.org/wiki/Adrien_Henri_Laurent_de_Jussieu
JUSAH	https://kiki.huh.harvard.edu/databases/botanist_search.php?mode=details&id=2714
JVDB1	http://www.wikidata.org/entity/Q57416838
K004	https://www.ipni.org/ipni/idAuthorSearch.do?id=21326-1
K004	http://www.wikidata.org/entity/Q36664982
K004	https://kiki.huh.harvard.edu/databases/botanist_search.php?mode=details&id=77577
K008	https://www.ipni.org/ipni/idAuthorSearch.do?id=20012229-2
K008	https://orcid.org/0000-0001-5419-5729
K008	http://www.wikidata.org/entity/Q21339174
K008	https://species.wikimedia.org/wiki/Kerry_Knudsen
K008	http://www.ipni.org/ipni/idAuthorSearch.do?id=20012229-2
K008	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/a8a1b3d8-a192-4389-a9a2-9a8f788e442e
K016	https://viaf.org/viaf/63109940/
K016	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/aae389f0-5aed-4bfa-9170-74d5488f700d
K018	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/b79a83f7-ef4a-4fc5-9b8b-3c413c79cd1b
K018	https://kiki.huh.harvard.edu/databases/botanist_search.php?mode=details&id=71157
K018	https://www.ipni.org/ipni/idAuthorSearch.do?id=35168-1
K020	http://www.wikidata.org/entity/Q5958333
K020	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/74e74146-22b8-f57a-27e3-e43477b289fe
K020	https://viaf.org/viaf/60114584/
K020	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/3583331f-eef5-44dd-9f8e-52cdbb8a48f3
K020	https://viaf.org/viaf/215146998388418940995/
K020	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/49139f7f-b72a-467c-9565-784b66c7df8d
K029	http://isni.org/isni/000000007292828X
K029	https://kiki.huh.harvard.edu/databases/botanist_search.php?mode=details&id=801
K029	https://www.biodiversitylibrary.org/creator/6592
K029	https://www.biodiversitylibrary.org/creator/25859
K029	http://www.wikidata.org/entity/Q8004607
K029	https://www.ipni.org/ipni/idAuthorSearch.do?id=4711-1
K031	https://viaf.org/viaf/23187596/
K033	http://isni.org/isni/0000000020558993
K033	http://www.wikidata.org/entity/Q88768
K033	https://species.wikimedia.org/wiki/Fridolin_Krasser
K033	https://kiki.huh.harvard.edu/databases/botanist_search.php?mode=details&id=64956
K033	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/06ac1aef-5bd3-40bd-9689-22a6d1df1279
K048	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/1ee8383f-d5ee-4f8d-9169-17dbdcdb373d
K048	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/1f73b0df-b078-438d-8895-4a2142bfc533
K048	http://www.wikidata.org/entity/Q15989572
K056	https://www.biodiversitylibrary.org/creator/94810
K056	https://kiki.huh.harvard.edu/databases/botanist_search.php?mode=details&id=43658
K056	https://www.ipni.org/ipni/idAuthorSearch.do?id=4659-1
K056	http://www.wikidata.org/entity/Q931826
K056	http://isni.org/isni/0000000108897770
K056	https://www.biodiversitylibrary.org/creator/3431
K056	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/15fc7a2d-3d10-44c2-aa93-ea52e3ddd155
K154	https://viaf.org/viaf/79529274/
K154	https://orcid.org/0000-0002-2657-9730
K154	https://viaf.org/viaf/67521308/
K154	http://www.wikidata.org/entity/Q21517333
K154	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/66834dcd-5ac2-4ccb-9363-61937281a1cd
K203	http://isni.org/isni/0000000109107021
K203	https://species.wikimedia.org/wiki/Vladimir_Leontjevich_Komarov
K203	https://www.biodiversitylibrary.org/creator/10140
K203	http://www.wikidata.org/entity/Q1319463
K203	https://kiki.huh.harvard.edu/databases/botanist_search.php?mode=details&id=45570
K203	http://sdei.senckenberg.de/biographies/information.php?id=24784
K203	https://www.ipni.org/ipni/idAuthorSearch.do?id=4948-1
K961	https://www.ipni.org/ipni/idAuthorSearch.do?id=21459-1
K961	http://www.wikidata.org/entity/Q15989573
K961	http://isni.org/isni/0000000010533688
K961	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/e696a4e8-fdce-4a2c-b90b-3426cea8058e
K961	https://species.wikimedia.org/wiki/Wilhelm_Kirschstein
K996	http://www.ipni.org/ipni/idAuthorSearch.do?id=21656-1
K997	http://isni.org/isni/0000000040754561
K997	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/7ed7afac-56ac-487d-af37-99aa8a99b808
K997	http://viaf.org/viaf/32750682
K997	http://www.wikidata.org/entity/Q4820864
K997	https://www.ipni.org/ipni/idAuthorSearch.do?id=5057-1
K997	https://kiki.huh.harvard.edu/databases/botanist_search.php?mode=details&id=40113
KALAK	http://www.ipni.org/ipni/idAuthorSearch.do?id=21138-1
KALB1	http://www.wikidata.org/entity/Q5616178
KALEA	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/e97a2dad-0384-4c6c-b0a4-734c9361b270
KALEA	https://kiki.huh.harvard.edu/databases/botanist_search.php?mode=details&id=22971
KALEA	https://www.ipni.org/ipni/idAuthorSearch.do?id=12594-1
KAPPA	https://www.ipni.org/ipni/idAuthorSearch.do?id=4645-1
KAPPA	http://isni.org/isni/0000000026230956
KAPPA	http://sdei.senckenberg.de/biographies/information.php?id=9917
KAPPA	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/45f5fe7d-f459-42b6-b767-661b6468a757
KAPPA	http://www.wikidata.org/entity/Q97066
KARSG	http://isni.org/isni/0000000081908678
KARSG	https://species.wikimedia.org/wiki/Gustav_Hermann_Karsten
KARSG	https://www.biodiversitylibrary.org/creator/446
KARSG	http://sdei.senckenberg.de/biographies/information.php?id=117171
KARSG	https://kiki.huh.harvard.edu/databases/botanist_search.php?mode=details&id=1307
KARSG	https://www.ipni.org/ipni/idAuthorSearch.do?id=4656-1
KARSG	https://www.biodiversitylibrary.org/creator/10105
KARSG	http://www.wikidata.org/entity/Q62413
KASST	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/a82213ef-02fb-4783-93a8-209bb6908759
KAUDW	http://www.wikidata.org/entity/Q5903709
KAUDW	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/908f443d-ced2-4c0c-9232-b7dd11a25da2
KAUDW	https://species.wikimedia.org/wiki/Walter_Kaudern
KAUDW	https://kiki.huh.harvard.edu/databases/botanist_search.php?mode=details&id=25046
KEAYR	http://isni.org/isni/0000000116675780
KEAYR	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/2846e7a8-91ac-44e0-b5f4-ff6a86967e1b
KEAYR	https://species.wikimedia.org/wiki/Ronald_William_John_Keay
KEAYR	https://www.ipni.org/ipni/idAuthorSearch.do?id=4692-1
KEAYR	https://kiki.huh.harvard.edu/databases/botanist_search.php?mode=details&id=32848
KENF	http://www.ipni.org/ipni/idAuthorSearch.do?id=39225-1
KENNJ	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/71ed516b-855e-481c-a827-e00322a3d7c5
KERGM	http://isni.org/isni/000000002372861X
KERGM	http://www.wikidata.org/entity/Q2601202
KERGM	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/47671db9-f280-4474-a956-db5857053317
KERGM	https://www.ipni.org/ipni/idAuthorSearch.do?id=4737-1
KERGM	https://species.wikimedia.org/wiki/Michel_Fran%C3%A7ois-Jacques_Kergu%C3%A9len
KESLW	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/abed0e19-e65c-4d21-b6f4-585f96ae503d
KFLLC	https://kiki.huh.harvard.edu/databases/botanist_search.php?mode=details&id=74824
KFLLC	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/8b413798-5067-4a7d-b0c4-0137ea7edabd
KFLLC	http://www.wikidata.org/entity/Q21517670
KFLLC	https://www.ipni.org/ipni/idAuthorSearch.do?id=21583-1
KGLHRMNN	http://www.wikidata.org/entity/Q21517387
KGLHRMNN	https://www.ipni.org/ipni/idAuthorSearch.do?id=4696-1
KGLHRMNN	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/0f2bf4f2-5913-4bc1-acc9-2482025b4db9
KILLD	http://www.wikidata.org/entity/Q5813316
KILLD	https://kiki.huh.harvard.edu/databases/botanist_search.php?mode=details&id=17398
KILLD	https://species.wikimedia.org/wiki/Donald_Joseph_Boomer_Killick
KILLD	https://www.ipni.org/ipni/idAuthorSearch.do?id=4789-1
KILLE1	https://www.ipni.org/ipni/idAuthorSearch.do?id=4790-1
KILLE1	http://www.wikidata.org/entity/Q49426
KILLE1	http://isni.org/isni/0000000401717783
KILLE1	https://kiki.huh.harvard.edu/databases/botanist_search.php?mode=details&id=1462
KILLE1	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/5109cd27-443f-42d9-92af-5c21f728c630
KILLE1	https://www.biodiversitylibrary.org/creator/145102
KILLE1	https://species.wikimedia.org/wiki/Ellsworth_Paine_Killip
KINEU	http://www.wikidata.org/entity/Q28024133
KING1	https://kiki.huh.harvard.edu/databases/botanist_search.php?mode=details&id=37728
KING1	https://www.biodiversitylibrary.org/creator/3228
KING1	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/118ab93b-cf5d-410a-90bb-5d56bb44120a
KING1	http://isni.org/isni/0000000066660280
KING1	https://www.ipni.org/ipni/idAuthorSearch.do?id=4798-1
KING1	http://www.wikidata.org/entity/Q2566984
KIRKJ	http://www.wikidata.org/entity/Q1700717
KIRKJ	https://www.ipni.org/ipni/idAuthorSearch.do?id=4807-1
KIRKJ	https://kiki.huh.harvard.edu/databases/botanist_search.php?mode=details&id=66428
KIRKJ	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/c59878b8-4211-4397-8e20-0f9d8abb7230
KIRKJ	https://www.biodiversitylibrary.org/creator/149482
KIRKJ	https://species.wikimedia.org/wiki/John_Kirk
KITSA	http://isni.org/isni/0000000385897541
KITSA	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/bda4898c-0774-4874-ad74-e0c04a684d02
KITSA	http://www.wikidata.org/entity/Q4710154
KLAIT	http://www.wikidata.org/entity/Q38464097
KLAIT	https://viaf.org/viaf/525152636130620050161/
KLEIR	http://isni.org/isni/0000000112389525
KLEIR	https://www.ipni.org/ipni/idAuthorSearch.do?id=4836-1
KLEIR	http://www.wikidata.org/entity/Q21517594
KLEIR	https://kiki.huh.harvard.edu/databases/botanist_search.php?mode=details&id=16514
KLING	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/7aab36d9-b8ac-4d23-97e2-2782e1c0e93b
KLING	https://www.ipni.org/ipni/idAuthorSearch.do?id=35959-1
KLING	https://kiki.huh.harvard.edu/databases/botanist_search.php?mode=details&id=68307
KLNAN	https://species.wikimedia.org/wiki/Anthonia_Kleinhoonte
KLNAN	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/86958ea7-8444-4aca-8d6f-816c3b553bdc
KLNAN	https://kiki.huh.harvard.edu/databases/botanist_search.php?mode=details&id=4178
KLNAN	http://www.wikidata.org/entity/Q13432652
KLNAN	https://www.ipni.org/ipni/idAuthorSearch.do?id=4840-1
KLOSC	https://kiki.huh.harvard.edu/databases/botanist_search.php?mode=details&id=23324
KLOSC	http://www.wikidata.org/entity/Q2329574
KLOSC	https://www.biodiversitylibrary.org/creator/21082
KLOSC	https://species.wikimedia.org/wiki/Cecil_Boden_Kloss
KLOSC	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/6633043a-4764-4547-8c1d-c49a73a8ee36
KLUGG	http://www.wikidata.org/entity/Q36563944
KLUGG	https://www.ipni.org/ipni/idAuthorSearch.do?id=29842-1
KLUGG	https://kiki.huh.harvard.edu/databases/botanist_search.php?mode=details&id=12701
KLUGG	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/bafca44c-9ab5-4a4c-a3aa-6c0db8e8b3b9
KOEHR	https://species.wikimedia.org/wiki/Jean_Baptiste_Fran%C3%A7ois_Ren%C3%A9_Koehler
KOEHR	https://www.biodiversitylibrary.org/creator/86081
KOEHR	http://isni.org/isni/0000000374557277
KOEHR	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/9552b3a9-2e43-4248-abda-dac46662d8a9
KOEHR	https://www.biodiversitylibrary.org/creator/9975
KOEHR	http://www.wikidata.org/entity/Q3170540
KOIEM	http://www.wikidata.org/entity/Q12327468
KOIEM	https://kiki.huh.harvard.edu/databases/botanist_search.php?mode=details&id=70423
KOIEM	https://www.ipni.org/ipni/idAuthorSearch.do?id=4913-1
KOIEM	https://species.wikimedia.org/wiki/Mogens_Engell_K%C3%B6ie
KOKWJ	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/7e31896d-aca6-4770-8193-cc7b9639b0b0
KOKWJ	http://www.wikidata.org/entity/Q16581953
KOKWJ	https://viaf.org/viaf/17308318/
KOLLG	http://www.wikidata.org/entity/Q15811740
KOLLG	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/9771a7c6-4a5f-4452-abd9-a1faa2809e48
KOSTA	https://species.wikimedia.org/wiki/Andr%C3%A9_Joseph_Guillaume_Henri_Kostermans
KOSTA	https://kiki.huh.harvard.edu/databases/botanist_search.php?mode=details&id=778
KOSTA	https://www.ipni.org/ipni/idAuthorSearch.do?id=4984-1
KOSTA	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/b60d33ed-678b-4b74-b889-bee25ccc369c
KOSTA	http://isni.org/isni/0000000081748838
KOTSK	https://viaf.org/viaf/317065809/
KOTSK	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/50f9d73d-05db-4f03-b982-7535572cf233
KOYA	https://species.wikimedia.org/wiki/Hiroshige_Koyama
KOYA	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/b981db60-c8bb-48b9-b58e-4d1cc4fede79
KOYA	http://www.wikidata.org/entity/Q5771160
KOYA	https://kiki.huh.harvard.edu/databases/botanist_search.php?mode=details&id=29094
KRALJ	http://isni.org/isni/0000000003203920
KRALJ	https://www.biodiversitylibrary.org/creator/97072
KRALJ	https://kiki.huh.harvard.edu/databases/botanist_search.php?mode=details&id=26086
KRALJ	https://species.wikimedia.org/wiki/Jean-Louis_Kralik
KRALJ	https://www.ipni.org/ipni/idAuthorSearch.do?id=5019-1
KRALJ	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/990bed08-5f72-436f-92f5-f06a0215e612
KRAUR	http://www.wikidata.org/entity/Q2149987
KRAUR	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/e4216be4-49ad-40fb-a592-89e007d4d839
KRAUR	https://www.ipni.org/ipni/idAuthorSearch.do?id=5014-1
KRAUR	http://viaf.org/viaf/94101944
KRAUR	https://kiki.huh.harvard.edu/databases/botanist_search.php?mode=details&id=31315
KRIKK01	https://viaf.org/viaf/198320756/
KRN	https://viaf.org/viaf/69340798/
KRN	http://www.wikidata.org/entity/Q15176952
KRN	https://viaf.org/viaf/74651737/
KRUKB	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/0f322f85-23c6-4f66-9867-bba248802e6b
KRUKB	http://www.wikidata.org/entity/Q5732192
KSTJT	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/87b690d9-7056-4e62-9ce6-8f6846ed33b3
KSTJT	http://www.wikidata.org/entity/Q21517817
KSTJT	https://kiki.huh.harvard.edu/databases/botanist_search.php?mode=details&id=7844
KURZW	https://www.biodiversitylibrary.org/creator/191101
KURZW	https://kiki.huh.harvard.edu/databases/botanist_search.php?mode=details&id=636
KURZW	http://www.wikidata.org/entity/Q2587569
KURZW	https://species.wikimedia.org/wiki/Wilhelm_Sulpiz_Kurz
KURZW	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/1cf4ec8f-1757-4d02-9ef2-b54d1e939984
KURZW	http://isni.org/isni/000000001341158X
L002	https://viaf.org/viaf/69058321/
L002	https://viaf.org/viaf/139154381132330292794/
L002	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/02838a92-c205-4634-b676-177bed68ff37
L002	http://www.wikidata.org/entity/Q5924642
L007	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/cee82c81-39f1-4a11-a9eb-e9f88cfb09bb
L007	https://viaf.org/viaf/91177083/
L013	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/b4c145c8-5b76-4219-8fb8-dedeec28b183
L013	http://www.wikidata.org/entity/Q36701885
L013	https://www.ipni.org/ipni/idAuthorSearch.do?id=22128-1
L015	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/b96fb75b-3e61-4408-aeed-ee400cdeeff0
L015	https://kiki.huh.harvard.edu/databases/botanist_search.php?mode=details&id=77751
L017	http://www.wikidata.org/entity/Q36606241
L030	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/00c9fdd2-a980-4211-83b4-aa04f66eca02
L030	https://viaf.org/viaf/111968476/
L030	https://viaf.org/viaf/4183149619413004010000/
L030	https://viaf.org/viaf/208066292/
L070	https://viaf.org/viaf/46115793/
L070	https://viaf.org/viaf/89172174/
L070	http://www.wikidata.org/entity/Q1375120
L073	https://viaf.org/viaf/288169064/
L073	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/fe028366-374d-472a-b86a-2435f052189d
L073	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/840043cc-bc90-4bb9-b08e-9599fa3fb91b
L073	https://viaf.org/viaf/35481938/
L073	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/d1d97a13-b55d-4255-b21e-63cabe90c42b
L077	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/faa2a15e-d816-4ad9-bb14-6c1453dd2357
L102	http://www.wikidata.org/entity/Q36702138
L102	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/35bbc526-82ed-4b12-8a3f-d8ed922afd79
L102	https://www.ipni.org/ipni/idAuthorSearch.do?id=22488-1
L133	http://www.wikidata.org/entity/Q21518284
L133	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/08c11402-e304-4840-a987-965aaa416021
L133	https://viaf.org/viaf/51761196/
L133	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/18ae76ff-2617-4e32-a42c-463fe286bbed
L149	https://species.wikimedia.org/wiki/James_Colin_Lendemer
L149	http://www.wikidata.org/entity/Q21339178
L149	https://kiki.huh.harvard.edu/databases/botanist_search.php?mode=details&id=47514
L149	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/c543342e-c9d4-4056-a346-f573d2b3710b
L201	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/61caa605-722d-4e31-8341-d0e2be3e0c12
L201	https://kiki.huh.harvard.edu/databases/botanist_search.php?mode=details&id=48754
